target_id	latest_stage_observed	has_any_generated_output	has_prothunt_output	has_af3_inputs	has_af3_results	has_filtered_af3_models	prothunt_output_dir_count	af3_input_json_count	af3_template_cif_count	af3_result_dir_count	filtered_child_dir_count	filtered_child_file_count	filtered_cif_file_count	filtered_pdb_file_count	filtered_json_file_count	prothunt_roots	prothunt_conf_gen_results_child_dir_count	prothunt_conf_gen_results_child_file_count	prothunt_dataset_root_child_dir_count	prothunt_dataset_root_child_file_count	overlaps_1000_train	overlaps_1000_test	overlaps_1000_all	overlaps_1000_trained_ids	first_seen_mtime_iso	latest_seen_mtime_iso	tierb_has_sequence	tierb_pass_vhvl80	tierb_fail_reason	max_vhvl_identity_to_1000_all	nearest_vhvl_target_1000_all	max_vh_identity_to_1000_all	nearest_vh_target_1000_all	max_vl_identity_to_1000_all	nearest_vl_target_1000_all
7n0v	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T06:21:23-0400	2026-06-16T15:45:25-0400	True	False	max_vhvl_identity_ge_0.80	0.846491	7x26	0.803279	7czy	0.990741	6o2c
7n4m	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T06:36:33-0400	2026-06-19T12:20:17-0400	True	False	max_vhvl_identity_ge_0.80	0.917391	8zhk	0.866667	8zhk	0.972973	7d6i
7n62	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T20:03:02-0400	2026-06-26T16:40:42-0400	True	False	max_vhvl_identity_ge_0.80	0.873362	6rp8	0.894309	7bel	0.953704	9bj3
7nd3	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T20:15:14-0400	2026-06-26T18:21:40-0400	True	False	max_vhvl_identity_ge_0.80	0.884444	8x0x	0.897436	7kn7	0.915888	6xdg
7nd6	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T08:20:11-0400	2026-06-16T17:39:40-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7bej	1.000000	7bej	1.000000	7bej
7nd7	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T20:49:40-0400	2026-06-26T22:36:50-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7beh	1.000000	7beh	1.000000	7beh
7neg	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T09:34:28-0400	2026-06-19T13:07:33-0400	True	False	max_vhvl_identity_ge_0.80	0.910714	7b3o	0.888889	7b3o	0.925926	7b3o
7neh	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T10:00:09-0400	2026-06-19T13:27:21-0400	True	False	max_vhvl_identity_ge_0.80	0.906667	7b3o	0.888889	7b3o	0.925926	7b3o
7ora	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T10:29:35-0400	2026-06-19T14:18:57-0400	True	False	max_vhvl_identity_ge_0.80	0.913793	7l7e	0.910569	7l7e	0.935185	6o2c
7p40	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T11:21:27-0400	2026-06-18T10:59:59-0400	True	False	max_vhvl_identity_ge_0.80	0.922414	7l7e	0.902439	7l7e	0.962963	6o2c
7phg	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T12:14:32-0400	2026-06-18T04:37:00-0400	True	False	max_vhvl_identity_ge_0.80	0.922414	7l7e	0.902439	7l7e	0.962963	6o2c
7prz	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T13:38:56-0400	2026-06-16T20:58:54-0400	True	False	max_vhvl_identity_ge_0.80	0.869198	7eng	0.879032	7bel	0.911504	7czy
7ps0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T23:32:23-0400	2026-06-27T00:16:15-0400	True	False	max_vhvl_identity_ge_0.80	0.815900	7czw	0.833333	6pze	0.890909	7z0x
7ps1	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T15:12:06-0400	2026-06-18T07:14:42-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8bh5	1.000000	8bh5	1.000000	8bh5
7ps6	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T14:53:58-0400	2026-06-16T22:37:57-0400	True	False	max_vhvl_identity_ge_0.80	0.862661	7yv1	0.833333	6pze	0.944444	7b3o
7q0g	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T15:36:16-0400	2026-06-17T00:17:35-0400	True	False	max_vhvl_identity_ge_0.80	0.911111	8x0x	0.905983	7b3o	0.943925	7bel
7q0h	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T16:00:51-0400	2026-06-17T01:56:59-0400	True	False	max_vhvl_identity_ge_0.80	0.862661	7yv1	0.833333	6pze	0.944444	7b3o
7qf0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T18:08:30-0400	2026-06-17T18:57:57-0400	True	False	max_vhvl_identity_ge_0.80	0.915556	7bz5	0.931624	7ch5	0.916667	7bz5
7qnx	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T11:57:27-0400	2026-06-17T03:36:06-0400	True	False	max_vhvl_identity_ge_0.80	0.846809	8u1q	0.828125	7czw	0.907407	7xj9
7r6w	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T18:23:29-0400	2026-06-17T05:16:13-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7x1m	1.000000	7soc	1.000000	7x1m
7r6x	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T22:42:30-0400	2026-06-27T03:33:46-0400	True	False	max_vhvl_identity_ge_0.80	0.995595	7jx3	1.000000	7jx3	1.000000	7xcp
7rbu	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-23T17:01:40-0400	2026-06-27T07:32:08-0400	True	False	max_vhvl_identity_ge_0.80	0.900862	7yv1	0.873016	6pze	0.981308	4py8
7rcs	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T17:59:34-0400	2026-06-17T21:47:52-0400	True	False	max_vhvl_identity_ge_0.80	0.961538	7lkg	0.958678	7lkg	0.964602	7lkg
7rd4	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T19:10:10-0400	2026-06-17T23:23:11-0400	True	False	max_vhvl_identity_ge_0.80	0.957265	7lkg	0.958678	7lkg	0.955752	7lkg
7rd9	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T19:51:45-0400	2026-06-18T00:12:42-0400	True	False	max_vhvl_identity_ge_0.80	0.965812	7lkg	0.950413	7lkg	0.982301	7lkg
7rda	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T20:27:27-0400	2026-06-18T01:03:35-0400	True	False	max_vhvl_identity_ge_0.80	0.944444	7lkg	0.933884	7lkg	0.973451	7rd3
7rp3	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T20:51:33-0400	2026-06-18T02:53:18-0400	True	False	max_vhvl_identity_ge_0.80	0.814346	6pzy	0.861789	4xnm	0.917431	6pzy
7rr0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T20:52:49-0400	2026-06-17T06:55:46-0400	True	False	max_vhvl_identity_ge_0.80	0.892241	7l7e	0.869919	7l7e	0.935185	6o2c
7s0b	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T00:05:48-0400	2026-06-18T05:17:49-0400	True	False	max_vhvl_identity_ge_0.80	0.885965	8x0x	0.876033	7mjj	0.943925	7czu
7s4s	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-20T23:34:37-0400	2026-06-18T06:10:29-0400	True	False	max_vhvl_identity_ge_0.80	0.911894	7kn7	0.923729	7cjf	0.944954	7x2k
7s5p	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T00:31:59-0400	2026-06-18T07:03:08-0400	True	False	max_vhvl_identity_ge_0.80	0.852174	1w72	0.940678	7bz5	0.953271	1adq
7s5q	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T00:25:52-0400	2026-06-18T07:44:35-0400	True	False	max_vhvl_identity_ge_0.80	0.952586	7l7e	0.934959	7l7e	0.990741	6o2c
7s5r	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T01:13:21-0400	2026-06-18T08:18:42-0400	True	False	max_vhvl_identity_ge_0.80	0.800847	7wrv	0.852713	7fcq	0.953271	7czu
7sbu	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T02:17:49-0400	2026-06-18T09:10:14-0400	True	False	max_vhvl_identity_ge_0.80	0.864035	5ggt	0.846774	7xj9	0.943925	7lf1
7sc1	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T23:37:01-0400	2026-06-27T09:25:36-0400	True	False	max_vhvl_identity_ge_0.80	0.897321	7bz5	0.897436	8bh5	0.916667	7bz5
7si2	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-20T23:37:19-0400	2026-06-27T12:56:41-0400	True	False	max_vhvl_identity_ge_0.80	0.929825	7nx7	0.908333	7nx7	0.972222	7ek0
7str	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-23T16:30:00-0400	2026-06-27T14:32:59-0400	True	False	max_vhvl_identity_ge_0.80	0.895652	9mqd	0.868852	7czp	0.981481	6o2c
7swo	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T01:25:05-0400	2026-06-27T16:10:45-0400	True	False	max_vhvl_identity_ge_0.80	0.946188	7x2k	0.940171	7e8m	0.944444	6rp8
7tb8	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T03:40:07-0400	2026-06-18T10:17:23-0400	True	False	max_vhvl_identity_ge_0.80	0.867521	7orb	0.866142	7czu	0.915888	7cjf
7tbf	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T02:55:44-0400	2026-06-18T11:10:00-0400	True	False	max_vhvl_identity_ge_0.80	0.943966	7l7e	0.943089	7l7e	0.962963	6o2c
7tca	af3_results	True	False	True	True			100	100	98											False	False	False	False	2026-06-23T17:36:03-0400	2026-06-27T19:57:43-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7tc9	1.000000	7tc9	1.000000	7tc9
7tcc	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T04:39:20-0400	2026-06-18T12:09:06-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7tc9	1.000000	7tc9	1.000000	7tc9
7tct	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T03:44:48-0400	2026-06-08T11:35:35-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7td8	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T04:27:15-0400	2026-06-08T13:36:31-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7tdm	af3_results	True	False	False	True					100											False	False	False	False	2026-05-28T22:06:18-0400	2026-05-28T22:11:47-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	9bei	1.000000	9bei	1.000000	9bei
7the	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T05:39:58-0400	2026-06-08T15:18:39-0400	True	False	max_vhvl_identity_ge_0.80	0.895652	7qf1	0.845528	7qf1	0.962617	9pwn
7tho	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T06:09:27-0400	2026-06-08T17:13:52-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7tmz	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T06:22:43-0400	2026-06-08T19:05:36-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7tpd	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T08:22:48-0400	2026-06-10T05:11:25-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7u0q	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T10:01:51-0400	2026-06-10T07:01:08-0400	True	False	max_vhvl_identity_ge_0.80	0.941964	7kn7	0.931624	7ch5	0.971963	7kn7
7u60	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T09:55:18-0400	2026-06-10T10:24:03-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7u9f	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T12:21:58-0400	2026-06-10T12:08:16-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7u9v	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T12:40:03-0400	2026-06-10T14:00:48-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ubr	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T13:20:05-0400	2026-06-10T16:01:04-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ucy	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T13:31:29-0400	2026-06-10T17:45:52-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7udg	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T14:21:40-0400	2026-06-10T19:38:03-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7udh	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T14:28:44-0400	2026-06-10T21:34:17-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ue0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T15:12:42-0400	2026-06-10T23:18:39-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ufh	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T15:28:48-0400	2026-06-11T01:10:59-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ufo	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T15:47:22-0400	2026-06-18T13:49:57-0400	True	False	max_vhvl_identity_ge_0.80	0.991453	7lkg	0.983471	7lkg	1.000000	7lkg
7uh8	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T16:23:50-0400	2026-06-18T15:13:41-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7uje	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T17:45:28-0400	2026-06-18T16:21:20-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ujk	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T17:57:24-0400	2026-06-18T17:13:07-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7uk9	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T18:42:22-0400	2026-06-18T18:08:39-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7uko	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T18:44:00-0400	2026-06-18T19:11:07-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ukp	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T19:00:47-0400	2026-06-19T23:21:25-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ukt	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T19:45:09-0400	2026-06-17T14:34:47-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	2vc2	1.000000	2vc2	1.000000	2vc2
7ul0	af3_results	True	False	True	True			91	91	91											False	False	False	False	2026-05-21T22:09:33-0400	2026-06-17T16:05:05-0400	True	False	max_vhvl_identity_ge_0.80	0.864629	6d2p	0.885246	9c0u	0.936364	7k8x
7ul1	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T21:02:07-0400	2026-06-08T05:11:41-0400	True	False	max_vhvl_identity_ge_0.80	0.933333	7x2k	0.915254	7b3o	0.981308	7x2k
7unb	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-21T22:04:52-0400	2026-06-17T17:41:27-0400	True	False	max_vhvl_identity_ge_0.80	0.805195	7soc	0.770492	9c0u	0.916667	9bj3
7uop	af3_results	True	False	True	True			100	100	79											False	False	False	False	2026-06-21T02:09:26-0400	2026-06-27T02:46:30-0400	True	False	max_vhvl_identity_ge_0.80	0.834783	2brr	0.836066	2brr	0.833333	2brr
7uow	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-23T19:40:51-0400	2026-06-27T04:35:08-0400	True	False	max_vhvl_identity_ge_0.80	0.884444	7ek0	0.914530	8hn6	0.907407	7b3o
7upx	af3_results	True	False	True	True			18	18	18											False	False	False	False	2026-05-21T22:27:35-0400	2026-06-08T07:38:59-0400	True	False	max_vhvl_identity_ge_0.80	0.800000	7wrv	0.846774	6d2p	0.953271	7czu
7urq	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T01:21:57-0400	2026-06-17T20:33:46-0400	True	False	max_vhvl_identity_ge_0.80	0.911894	7kn7	0.923729	7cjf	0.944954	7x2k
7uvq	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T01:37:33-0400	2026-06-08T11:23:31-0400	True	False	max_vhvl_identity_ge_0.80	0.821429	1bgx	0.834711	9at8	0.886792	9axl
7uvs	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T02:28:55-0400	2026-06-17T22:12:18-0400	True	False	max_vhvl_identity_ge_0.80	0.848101	8dnn	0.816000	4xak	0.920354	7czy
7uym	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-23T18:49:19-0400	2026-06-27T06:09:41-0400	True	False	max_vhvl_identity_ge_0.80	0.865801	8fb6	0.837398	1hez	0.943925	7xj9
7uz7	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T02:15:26-0400	2026-06-27T07:59:27-0400	True	False	max_vhvl_identity_ge_0.80	0.804348	1a3r	0.827586	2r29	0.911504	9p0x
7vyt	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-23T19:27:40-0400	2026-06-27T11:12:47-0400	True	False	max_vhvl_identity_ge_0.80	0.827586	7l7e	0.850000	5if0	0.944954	6o2c
7vzt	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T05:52:32-0400	2026-06-17T15:25:01-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7d6i	1.000000	7d6i	1.000000	7d6i
7w9f	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T07:47:29-0400	2026-06-08T14:46:03-0400	True	False	max_vhvl_identity_ge_0.80	0.832599	5i73	0.841667	7wp6	0.934579	4gms
7wbz	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T08:30:54-0400	2026-06-08T18:09:24-0400	True	False	max_vhvl_identity_ge_0.80	0.924444	7bz5	0.940171	7e8m	0.925926	7bz5
7wck	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T09:01:31-0400	2026-06-20T02:28:37-0400	True	False	max_vhvl_identity_ge_0.80	0.836207	7l7e	0.796748	7l7e	0.898148	6o2c
7wcr	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T10:18:36-0400	2026-06-08T19:51:24-0400	True	False	max_vhvl_identity_ge_0.80	0.862069	7wp6	0.820513	9c7x	0.929204	7wp6
7wcu	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T08:46:26-0400	2026-06-18T01:30:20-0400	True	False	max_vhvl_identity_ge_0.80	0.881057	7yvm	0.940171	7ch5	0.897196	9goy
7wcz	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T04:05:25-0400	2026-06-27T13:13:40-0400	True	False	max_vhvl_identity_ge_0.80	0.862069	7wp6	0.820513	9c7x	0.929204	7wp6
7wd0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T04:32:53-0400	2026-06-27T14:59:12-0400	True	False	max_vhvl_identity_ge_0.80	0.862069	7wp6	0.820513	9c7x	0.929204	7wp6
7wd7	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T04:35:06-0400	2026-06-27T16:48:41-0400	True	False	max_vhvl_identity_ge_0.80	0.862069	7wp6	0.820513	9c7x	0.929204	7wp6
7we7	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T11:19:31-0400	2026-06-08T21:42:45-0400	True	False	max_vhvl_identity_ge_0.80	0.995614	8gto	0.991525	8gto	1.000000	8gto
7wgd	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T13:48:10-0400	2026-06-19T18:09:48-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	4xp6	1.000000	4xp6	1.000000	4xp6
7wgt	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T15:31:17-0400	2026-06-19T18:57:56-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	4xp6	1.000000	4xp6	1.000000	4xp6
7whb	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T14:41:09-0400	2026-06-18T03:46:19-0400	True	False	max_vhvl_identity_ge_0.80	0.881579	5ggt	0.819672	7wrv	0.953271	5ggt
7whd	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T15:28:02-0400	2026-06-18T05:31:19-0400	True	False	max_vhvl_identity_ge_0.80	0.881579	5ggt	0.819672	7wrv	0.953271	5ggt
7wi0	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T17:01:00-0400	2026-06-18T07:09:59-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8iva	1.000000	8iva	1.000000	8iva
7wlc	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T19:27:52-0400	2026-06-18T08:49:20-0400	True	False	max_vhvl_identity_ge_0.80	0.995614	8gto	0.991525	8gto	1.000000	8gto
7wlw	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T20:18:33-0400	2026-06-19T19:50:31-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	4xp6	1.000000	4xp6	1.000000	4xp6
7wn2	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T18:59:18-0400	2026-06-18T10:28:15-0400	True	False	max_vhvl_identity_ge_0.80	0.838428	6xdg	0.852459	6xdg	0.915888	4xak
7wnb	af3_results	True	False	True	True			74	74	74											False	False	False	False	2026-06-23T19:51:49-0400	2026-06-27T18:01:37-0400	True	False	max_vhvl_identity_ge_0.80	0.911111	7cjf	0.923729	7cjf	0.888889	7bz5
7woa	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T18:53:02-0400	2026-06-20T04:08:45-0400	True	False	max_vhvl_identity_ge_0.80	0.842105	7y0c	0.793388	7xj9	0.917431	7y0c
7wob	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T20:11:37-0400	2026-06-20T06:10:44-0400	True	False	max_vhvl_identity_ge_0.80	0.842105	7y0c	0.793388	7xj9	0.917431	7y0c
7woc	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-06-21T04:31:31-0400	2026-06-27T19:41:21-0400	True	False	max_vhvl_identity_ge_0.80	0.842105	7y0c	0.793388	7xj9	0.917431	7y0c
7wog	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-22T20:27:37-0400	2026-06-14T09:31:31-0400	True	False	max_vhvl_identity_ge_0.80	0.845494	7d6i	0.868852	3gjf	0.927928	8zhk
7won	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1936			False	False	False	False	2026-05-31T01:13:05-0400	2026-06-24T16:23:23-0400	True	False	max_vhvl_identity_ge_0.80	0.888430	7swp	0.839695	7rkv	1.000000	8siq
7wp1	af3_results	True	False	True	True			100	100	17											False	False	False	False	2026-06-21T04:34:44-0400	2026-06-27T19:57:13-0400	True	False	max_vhvl_identity_ge_0.80	0.887500	7swp	0.839695	7rkv	0.981982	8siq
7wt9	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	2106			False	False	False	False	2026-05-31T03:43:44-0400	2026-06-24T16:24:19-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	7wt7	1.000000	7wt7	1.000000	7wt7
7xcz	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1730			False	False	False	False	2026-06-18T12:23:02-0400	2026-06-24T16:30:51-0400	True	False	max_vhvl_identity_ge_0.80	0.877729	4py8	0.901639	8h7z	0.953271	7orb
7xda	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1899			False	False	False	False	2026-06-18T14:23:43-0400	2026-06-24T16:41:37-0400	True	False	max_vhvl_identity_ge_0.80	0.833333	9mpw	0.881356	7kqe	0.925926	9bj3
8xsf	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-28T22:25:24-0400	2026-06-04T19:19:22-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8xsi	1.000000	8xsi	1.000000	8xsi
8yvn	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-28T23:18:48-0400	2026-06-04T19:56:13-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8yvk	1.000000	8yvk	1.000000	8yvk
9cpy	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-29T17:53:26-0400	2026-06-04T20:00:00-0400	True	False	max_vhvl_identity_ge_0.80	0.952586	9cpu	0.957983	9cpu	0.955752	7czy
9cyi	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-29T18:27:20-0400	2026-06-04T20:11:39-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	6q23	1.000000	6q23	1.000000	6q23
9dpe	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T19:09:07-0400	2026-05-29T19:14:57-0400	True	False	max_vhvl_identity_ge_0.80	0.918803	9cmi	0.880952	9bei	0.990654	9cmi
9fnt	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1969			False	False	False	False	2026-06-18T21:20:15-0400	2026-06-24T16:58:16-0400	True	False	max_vhvl_identity_ge_0.80	0.803571	2uzi	0.758065	2uzi	0.841121	9pwn
9gu0	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T20:24:39-0400	2026-05-29T20:30:46-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	9gu1	1.000000	9gu1	1.000000	9gu1
9h4r	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T20:42:13-0400	2026-05-29T20:47:39-0400	True	False	max_vhvl_identity_ge_0.80	0.995708	9h4s	1.000000	9h4s	0.991150	9h4s
9j82	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T21:27:52-0400	2026-05-29T21:33:18-0400	True	False	max_vhvl_identity_ge_0.80	0.820961	2aep	0.821138	2g5b	0.943925	9mx1
9jio	af3_results	True	False	True	True			100	100	100											False	False	False	False	2026-05-29T22:24:10-0400	2026-06-25T12:37:42-0400	True	False	max_vhvl_identity_ge_0.80	0.987179	9jin	1.000000	9jin	0.971698	9jin
